business_id,score,date,type
68508,81,07/07/2014,routine
68508,94,01/24/2014,routine
68508,87,07/25/2013,routine
68511,96,01/12/2016,routine
68511,91,10/16/2014,routine
68511,90,01/31/2014,routine
68511,83,06/20/2013,routine
68530,100,07/31/2015,routine
68530,98,04/18/2014,routine
68530,96,07/11/2013,routine
68540,100,12/09/2014,routine
68540,89,05/20/2014,routine
68540,91,09/05/2013,routine
68544,96,05/23/2014,routine
68560,64,08/17/2015,routine
68560,75,05/12/2014,routine
68560,83,10/28/2013,routine
68591,100,05/26/2015,routine
68591,100,03/24/2014,routine
68591,98,08/20/2013,routine
68600,92,11/19/2015,routine
68600,83,08/05/2014,routine
68602,96,03/10/2015,routine
68602,100,02/25/2014,routine
68608,92,05/27/2014,routine
68615,92,12/17/2014,routine
68615,87,10/03/2013,routine
68616,100,12/04/2015,routine
68616,98,02/02/2015,routine
68618,74,04/06/2016,routine
68618,92,02/20/2015,routine
68618,88,08/20/2014,routine
68618,87,02/04/2014,routine
68618,96,08/06/2013,routine
68620,70,02/04/2016,routine
68620,84,04/25/2014,routine
68626,80,01/21/2015,routine
68633,94,01/22/2015,routine
68633,46,05/12/2014,routine
68633,90,10/30/2013,routine
68644,94,10/06/2015,routine
68644,98,04/16/2014,routine
68644,94,04/30/2013,routine
68649,73,10/22/2014,routine
68649,98,04/09/2014,routine
68649,94,09/07/2013,routine
68649,94,05/02/2013,routine
68650,98,01/23/2014,routine
68650,96,09/05/2013,routine
68659,87,03/26/2015,routine
68659,92,11/07/2013,routine
68672,64,04/07/2015,routine
68672,83,07/14/2014,routine
68672,75,12/27/2013,routine
68674,96,03/14/2016,routine
68674,96,05/11/2015,routine
68674,94,05/06/2014,routine
68690,94,04/08/2016,routine
68690,96,03/02/2015,routine
68690,93,06/16/2014,routine
68690,90,12/06/2013,routine
68690,86,04/25/2013,routine
68692,96,12/30/2015,routine
68692,89,06/26/2015,routine
68692,89,06/11/2014,routine
68692,86,10/07/2013,routine
68696,94,04/02/2015,routine
68696,98,06/09/2014,routine
68696,90,11/14/2013,routine
68699,88,03/17/2016,routine
68699,100,12/04/2014,routine
68699,100,05/16/2014,routine
68699,100,05/29/2013,routine
68701,80,02/24/2016,routine
68701,100,03/27/2014,routine
68713,100,06/10/2015,routine
68714,100,06/10/2015,routine
68716,100,08/18/2015,routine
68716,100,11/10/2014,routine
68716,100,04/24/2014,routine
68716,100,11/07/2013,routine
68716,100,05/23/2013,routine
68718,90,02/09/2015,routine
68718,96,06/18/2014,routine
68718,96,09/24/2013,routine
68721,78,12/08/2014,routine
68721,94,04/17/2014,routine
68721,91,08/28/2013,routine
68739,100,03/10/2016,routine
68739,100,03/24/2015,routine
68739,100,02/26/2014,routine
68742,98,06/14/2014,routine
68753,90,06/03/2015,routine
68753,87,03/06/2014,routine
68753,94,05/23/2013,routine
68761,88,09/22/2014,routine
68761,100,08/14/2013,routine
68762,100,02/25/2014,routine
68763,80,03/04/2016,routine
68763,94,08/14/2014,routine
68763,93,04/23/2014,routine
68763,96,08/29/2013,routine
68764,94,02/11/2015,routine
68764,96,01/30/2014,routine
68766,100,11/30/2015,routine
68766,93,07/25/2014,routine
68766,76,01/31/2014,routine
68768,80,01/27/2015,routine
68768,89,03/24/2014,routine
68768,79,09/03/2013,routine
68773,84,05/21/2014,routine
68773,79,10/30/2013,routine
68773,86,04/24/2013,routine
68774,100,04/30/2015,routine
68775,100,02/01/2016,routine
68775,94,04/09/2015,routine
68775,96,05/29/2014,routine
68775,96,11/12/2013,routine
68775,98,05/29/2013,routine
68784,100,03/31/2015,routine
68784,100,04/04/2014,routine
68799,96,04/18/2014,routine
68799,100,10/28/2013,routine
68799,94,05/01/2013,routine
68804,92,03/17/2015,routine
68804,92,02/26/2014,routine
68808,86,03/31/2015,routine
68808,96,03/17/2014,routine
68811,94,03/24/2016,routine
68811,98,10/09/2014,routine
68811,100,02/05/2014,routine
68811,96,07/15/2013,routine
68813,88,07/06/2015,routine
68813,87,04/29/2014,routine
68813,100,10/16/2013,routine
68814,92,12/10/2015,routine
68814,93,03/20/2015,routine
68814,96,02/11/2014,routine
68814,100,05/10/2013,routine
68824,76,10/23/2014,routine
68824,82,02/07/2014,routine
68826,92,02/04/2016,routine
68826,91,09/24/2014,routine
68826,92,08/14/2013,routine
68831,77,03/25/2016,routine
68831,98,07/16/2014,routine
68831,94,04/21/2014,routine
68831,98,04/22/2013,routine
68832,78,10/29/2015,routine
68832,85,02/17/2015,routine
68832,92,04/23/2014,routine
68832,96,08/02/2013,routine
68839,96,02/09/2016,routine
68839,94,02/21/2015,routine
68839,94,05/05/2014,routine
68839,71,10/21/2013,routine
68842,94,08/18/2015,routine
68842,94,06/23/2014,routine
68842,94,06/10/2013,routine
68860,79,04/06/2016,routine
68860,86,03/27/2014,routine
68860,71,11/12/2013,routine
68860,73,04/29/2013,routine
68865,81,12/02/2015,routine
68865,94,11/05/2014,routine
68865,92,06/24/2014,routine
68865,83,11/12/2013,routine
68872,85,08/20/2015,routine
68872,94,07/03/2014,routine
68872,92,01/08/2014,routine
68872,85,05/01/2013,routine
68880,73,10/07/2015,routine
68880,90,10/22/2014,routine
68880,90,02/07/2014,routine
68881,80,04/10/2014,routine
68881,73,10/24/2013,routine
68890,78,06/08/2015,routine
68890,98,06/05/2014,routine
68890,91,11/19/2013,routine
68891,85,06/25/2015,routine
68891,85,06/19/2015,routine
68891,100,11/06/2013,routine
68894,94,02/01/2016,routine
68894,94,02/03/2015,routine
68894,92,05/07/2014,routine
68894,94,10/15/2013,routine
68894,90,05/15/2013,routine
68895,94,03/10/2016,routine
68895,96,11/09/2015,routine
68895,98,08/27/2014,routine
68895,94,01/30/2014,routine
68895,92,06/13/2013,routine
68909,86,07/15/2014,routine
68909,85,12/12/2013,routine
68909,77,05/10/2013,routine
68916,66,11/20/2014,routine
68916,62,10/21/2013,routine
68930,84,09/24/2015,routine
68930,56,10/06/2014,routine
68930,78,05/28/2014,routine
68930,86,08/19/2013,routine
68944,94,02/04/2015,routine
68944,100,07/29/2014,routine
68944,96,02/04/2014,routine
68944,94,07/30/2013,routine
68945,94,05/07/2015,routine
68945,80,10/23/2014,routine
68945,87,04/09/2014,routine
68945,100,10/16/2013,routine
68945,78,05/08/2013,routine
68949,92,06/10/2014,routine
68955,96,03/07/2016,routine
68955,98,04/30/2014,routine
68955,96,10/22/2013,routine
68955,98,04/23/2013,routine
68959,93,10/13/2015,routine
68959,91,03/13/2015,routine
68959,96,03/04/2014,routine
68961,94,07/07/2015,routine
68961,94,06/12/2014,routine
68961,92,12/06/2013,routine
68963,90,04/05/2016,routine
68963,89,04/15/2014,routine
68963,100,10/17/2013,routine
68963,85,04/24/2013,routine
68974,92,10/06/2015,routine
68974,100,10/07/2014,routine
68974,94,05/15/2014,routine
68974,86,12/17/2013,routine
68974,94,06/12/2013,routine
68982,94,03/11/2015,routine
68982,86,05/16/2014,routine
68982,79,08/23/2013,routine
68986,94,09/12/2014,routine
68986,94,01/03/2014,routine
68986,92,05/24/2013,routine
68991,96,07/02/2015,routine
68991,89,06/13/2014,routine
68991,90,12/13/2013,routine
68991,85,05/30/2013,routine
68998,94,03/10/2015,routine
68998,90,05/21/2014,routine
68998,92,06/10/2013,routine
69006,96,03/21/2016,routine
69006,96,11/19/2014,routine
69006,91,05/30/2014,routine
69006,85,12/06/2013,routine
69012,94,11/18/2014,routine
69012,94,06/02/2014,routine
69012,98,12/04/2013,routine
69012,91,05/06/2013,routine
69013,90,08/13/2015,routine
69013,94,02/10/2014,routine
69016,65,03/04/2016,routine
69016,70,03/18/2015,routine
69016,76,06/18/2014,routine
69016,76,12/09/2013,routine
69016,76,07/11/2013,routine
69026,93,10/28/2014,routine
69026,90,02/04/2014,routine
69026,76,05/02/2013,routine
69041,88,03/25/2015,routine
69044,93,04/10/2016,routine
69044,100,08/30/2015,routine
69044,100,04/19/2015,routine
69044,96,08/24/2013,routine
69045,100,04/10/2016,routine
69045,94,08/30/2015,routine
69045,96,04/19/2015,routine
69047,100,04/19/2015,routine
69047,100,08/24/2013,routine
69048,94,04/10/2016,routine
69048,100,08/30/2015,routine
69048,98,04/19/2015,routine
69048,100,10/25/2014,routine
69048,100,09/14/2014,routine
69048,96,04/08/2014,routine
69048,96,08/24/2013,routine
69049,100,04/10/2016,routine
69049,100,04/19/2015,routine
69049,100,04/08/2014,routine
69049,100,08/24/2013,routine
69051,98,04/10/2016,routine
69051,100,04/19/2015,routine
69051,100,08/24/2013,routine
69053,100,08/30/2015,routine
69053,100,04/19/2015,routine
69053,100,08/24/2013,routine
69064,83,02/16/2016,routine
69064,84,01/12/2015,routine
69064,74,05/14/2014,routine
69064,76,09/05/2013,routine
69066,94,08/18/2014,routine
69069,100,01/26/2016,routine
69069,100,07/09/2015,routine
69069,100,07/22/2014,routine
69081,100,04/28/2014,routine
69081,100,11/19/2013,routine
69081,100,05/21/2013,routine
69110,92,08/19/2014,routine
69113,96,01/07/2015,routine
69113,96,02/06/2014,routine
69113,96,07/30/2013,routine
69115,75,02/16/2016,routine
69115,71,09/02/2014,routine
69115,82,09/18/2013,routine
69118,75,09/22/2015,routine
69118,81,08/27/2014,routine
69118,76,02/27/2014,routine
69118,76,07/24/2013,routine
69121,96,11/03/2014,routine
69121,75,04/26/2013,routine
69122,98,04/27/2015,routine
69123,100,09/30/2013,routine
69125,100,11/06/2015,routine
69125,92,10/28/2014,routine
69125,86,02/10/2014,routine
69125,90,11/14/2013,routine
69127,92,03/03/2016,routine
69127,80,04/01/2015,routine
69127,74,01/29/2015,routine
69127,83,03/12/2014,routine
69135,100,04/10/2016,routine
69135,100,09/14/2014,routine
69135,100,04/08/2014,routine
69135,94,08/24/2013,routine
69147,90,02/25/2015,routine
69147,100,05/27/2014,routine
69147,89,08/08/2013,routine
69147,90,04/26/2013,routine
69149,94,04/05/2016,routine
69149,100,03/04/2015,routine
69149,96,09/02/2014,routine
69149,94,12/06/2013,routine
69150,100,03/05/2015,routine
69150,78,11/18/2013,routine
69152,76,06/17/2015,routine
69152,92,03/28/2014,routine
69152,94,05/17/2013,routine
69153,100,11/22/2013,routine
69172,83,09/29/2015,routine
69172,82,07/23/2014,routine
69172,90,01/08/2014,routine
69172,92,08/21/2013,routine
69175,81,06/16/2015,routine
69175,93,04/14/2014,routine
69175,89,10/15/2013,routine
69180,93,04/22/2015,routine
69180,90,04/04/2014,routine
69180,87,09/11/2013,routine
69181,92,03/30/2016,routine
69181,92,02/03/2015,routine
69181,84,05/07/2014,routine
69181,87,10/15/2013,routine
69181,85,05/15/2013,routine
69186,94,08/05/2015,routine
69188,96,11/13/2015,routine
69188,91,05/13/2015,routine
69188,94,01/28/2014,routine
69188,96,06/03/2013,routine
69189,90,01/06/2016,routine
69189,93,10/07/2014,routine
69189,98,04/29/2014,routine
69189,81,09/16/2013,routine
69191,85,04/24/2014,routine
69194,90,10/09/2014,routine
69194,92,02/19/2014,routine
69194,85,07/25/2013,routine
69195,89,03/24/2015,routine
69195,98,01/29/2014,routine
69195,92,07/30/2013,routine
69199,96,10/23/2014,routine
69199,100,11/07/2013,routine
69205,71,05/13/2015,routine
69205,82,06/02/2014,routine
69205,69,07/29/2013,routine
69207,92,04/12/2016,routine
69207,100,03/16/2015,routine
69207,100,10/29/2014,routine
69207,92,03/10/2014,routine
69208,96,03/26/2015,routine
69208,96,03/25/2015,routine
69208,100,10/03/2013,routine
69214,94,01/12/2016,routine
69214,98,01/17/2014,routine
69214,91,07/24/2013,routine
69215,91,08/31/2015,routine
69215,94,03/11/2014,routine
69215,96,10/28/2013,routine
69217,90,07/09/2014,routine
69234,74,10/05/2015,routine
69234,63,09/23/2014,routine
69234,69,03/17/2014,routine
69234,72,06/20/2013,routine
69236,94,10/06/2015,routine
69236,92,06/24/2014,routine
69236,100,02/10/2014,routine
69236,90,05/01/2013,routine
69237,100,03/25/2016,routine
69237,100,01/21/2015,routine
69237,100,07/22/2014,routine
69237,100,01/23/2014,routine
69237,100,08/01/2013,routine
69244,92,11/05/2015,routine
69244,96,06/24/2014,routine
69244,96,11/14/2013,routine
69249,75,06/02/2014,routine
69249,81,06/28/2013,routine
69253,96,01/28/2016,routine
69253,90,05/06/2015,routine
69253,90,12/16/2013,routine
69257,98,05/20/2015,routine
69257,100,03/24/2014,routine
69257,100,09/25/2013,routine
69259,89,04/11/2016,routine
69259,89,11/07/2014,routine
69259,94,01/31/2014,routine
69259,94,05/24/2013,routine
69272,100,03/14/2016,routine
69272,90,05/15/2014,routine
69272,98,11/25/2013,routine
69272,96,04/24/2013,routine
69275,85,06/10/2015,routine
69275,92,01/28/2015,routine
69275,94,04/21/2014,routine
69275,92,10/08/2013,routine
69279,100,04/21/2015,routine
69282,76,04/13/2016,routine
69282,85,04/02/2014,routine
69282,85,09/16/2013,routine
69288,85,09/08/2014,routine
69288,91,06/17/2013,routine
69290,100,04/22/2015,routine
69290,75,02/20/2014,routine
69291,98,03/30/2016,routine
69291,98,03/06/2015,routine
69291,98,09/03/2014,routine
69291,100,02/12/2014,routine
69291,98,08/08/2013,routine
69294,83,03/28/2016,routine
69294,80,03/24/2015,routine
69294,88,04/08/2014,routine
69294,94,11/19/2013,routine
69294,100,04/24/2013,routine
69299,88,04/23/2015,routine
69299,94,04/22/2014,routine
69299,77,07/15/2013,routine
69301,70,10/16/2015,routine
69301,73,02/27/2014,routine
69301,63,08/08/2013,routine
69302,100,04/24/2015,routine
69302,94,09/11/2014,routine
69302,98,03/05/2014,routine
69302,81,08/23/2013,routine
69312,100,06/26/2014,routine
69312,100,06/28/2013,routine
69317,90,11/18/2015,routine
69317,96,09/29/2014,routine
69317,90,01/29/2014,routine
69317,86,05/23/2013,routine
69322,100,04/09/2015,routine
69324,87,09/01/2015,routine
69324,94,08/22/2014,routine
69324,94,03/03/2014,routine
69324,87,07/18/2013,routine
69325,86,05/29/2014,routine
69350,96,01/14/2016,routine
69350,100,05/27/2014,routine
69351,82,08/06/2015,routine
69351,80,04/17/2014,routine
69351,91,07/08/2013,routine
69353,70,04/20/2015,routine
69353,90,06/18/2014,routine
69353,92,12/17/2013,routine
69353,96,07/16/2013,routine
69368,93,07/18/2014,routine
69368,93,01/27/2014,routine
69380,98,06/11/2014,routine
69380,100,06/04/2014,routine
69380,100,06/04/2013,routine
69383,94,06/15/2015,routine
69383,96,06/17/2014,routine
69383,81,12/03/2013,routine
69387,94,10/27/2015,routine
69387,75,10/16/2014,routine
69387,74,01/13/2014,routine
69387,77,05/13/2013,routine
69388,96,08/18/2014,routine
69388,85,04/24/2013,routine
69392,70,09/24/2014,routine
69392,73,09/30/2013,routine
69397,76,03/20/2015,routine
69397,92,02/20/2015,routine
69397,92,12/13/2013,routine
69397,82,05/16/2013,routine
69403,93,03/26/2014,routine
69403,96,09/26/2013,routine
69419,83,02/03/2016,routine
69419,87,07/14/2014,routine
69419,85,02/10/2014,routine
69419,81,08/01/2013,routine
69437,100,10/02/2014,routine
69437,100,03/21/2014,routine
69448,96,06/15/2015,routine
69448,94,12/12/2014,routine
69448,98,05/22/2014,routine
69448,100,11/15/2013,routine
69448,100,06/07/2013,routine
69465,94,03/02/2016,routine
69465,94,02/24/2015,routine
69465,94,04/21/2014,routine
69465,94,10/01/2013,routine
69465,94,04/23/2013,routine
69466,86,04/05/2016,routine
69466,92,09/23/2015,routine
69466,90,06/25/2014,routine
69466,88,06/12/2013,routine
69475,83,02/05/2016,routine
69475,100,12/23/2014,routine
69475,96,04/28/2014,routine
69475,83,09/17/2013,routine
69486,60,10/01/2015,routine
69486,73,03/04/2014,routine
69486,64,07/08/2013,routine
69487,100,07/29/2014,routine
69487,98,01/27/2014,routine
69489,100,03/18/2016,routine
69489,93,01/16/2015,routine
69489,98,04/08/2014,routine
69489,100,07/26/2013,routine
69492,100,04/17/2015,routine
69492,98,03/10/2014,routine
69494,90,04/01/2015,routine
69495,94,04/13/2015,routine
69501,76,03/14/2016,routine
69501,75,09/03/2014,routine
69501,98,10/02/2013,routine
69509,83,06/29/2015,routine
69509,80,10/15/2014,routine
69512,92,05/21/2015,routine
69512,92,01/02/2014,routine
69520,66,10/21/2014,routine
69520,84,09/16/2013,routine
69527,83,03/23/2016,routine
69527,92,06/24/2015,routine
69527,93,12/10/2014,routine
69527,90,06/17/2014,routine
69527,94,12/10/2013,routine
69527,98,06/25/2013,routine
69528,100,04/01/2016,routine
69528,100,03/19/2015,routine
69528,100,06/25/2014,routine
69528,98,09/20/2013,routine
69529,98,06/16/2015,routine
69529,88,06/18/2013,routine
69547,100,11/20/2015,routine
69547,100,10/08/2014,routine
69547,100,03/07/2014,routine
69562,100,11/13/2014,routine
69562,100,08/22/2013,routine
69562,100,08/01/2013,routine
69574,96,04/07/2015,routine
69574,96,04/10/2014,routine
69574,88,08/12/2013,routine
69575,92,12/04/2015,routine
69575,100,05/08/2015,routine
69576,94,08/15/2014,routine
69576,93,02/12/2014,routine
69576,89,07/19/2013,routine
69584,71,06/04/2014,routine
69584,91,05/01/2013,routine
69590,93,02/09/2015,routine
69590,92,09/30/2013,routine
69592,80,01/21/2015,routine
69595,92,08/06/2014,routine
69595,94,05/14/2013,routine
69606,94,03/18/2015,routine
69606,91,03/05/2014,routine
69606,96,05/29/2013,routine
69618,81,01/05/2015,routine
69618,79,03/19/2014,routine
69621,94,08/25/2015,routine
69621,92,07/29/2014,routine
69621,88,01/24/2014,routine
69621,92,05/14/2013,routine
69627,96,03/19/2016,routine
69627,92,02/21/2015,routine
69627,98,01/27/2014,routine
69627,89,06/28/2013,routine
69635,89,04/07/2016,routine
69635,96,01/28/2015,routine
69635,98,02/27/2014,routine
69635,98,09/04/2013,routine
69652,98,05/19/2015,routine
69652,96,03/24/2014,routine
69652,87,09/25/2013,routine
69653,98,04/02/2014,routine
69653,85,10/02/2013,routine
69664,98,10/23/2015,routine
69664,100,01/12/2015,routine
69664,100,05/21/2014,routine
69665,98,10/23/2015,routine
69665,100,03/02/2015,routine
69665,84,04/30/2014,routine
69665,81,10/02/2013,routine
69666,68,02/11/2016,routine
69666,82,01/05/2015,routine
69666,84,06/11/2014,routine
69666,79,11/08/2013,routine
69679,100,03/16/2015,routine
69679,100,03/28/2014,routine
69679,100,10/30/2013,routine
69680,96,05/28/2014,routine
69680,100,06/05/2013,routine
69681,94,02/05/2016,routine
69681,87,12/16/2014,routine
69681,83,11/18/2013,routine
69682,82,12/11/2015,routine
69682,74,09/17/2014,routine
69682,82,06/06/2014,routine
69682,92,07/26/2013,routine
69691,89,03/11/2016,routine
69691,90,12/04/2014,routine
69692,87,08/21/2015,routine
69692,96,05/19/2014,routine
69692,98,11/08/2013,routine
69694,94,05/28/2014,routine
69705,100,04/02/2015,routine
69705,98,05/20/2014,routine
69705,96,08/08/2013,routine
69706,92,01/14/2016,routine
69706,84,12/19/2014,routine
69706,69,03/06/2014,routine
69706,79,05/29/2013,routine
69707,89,03/19/2016,routine
69707,90,02/09/2016,routine
69707,87,02/11/2015,routine
69707,96,04/01/2014,routine
69707,81,08/29/2013,routine
69707,96,05/02/2013,routine
69708,100,02/04/2016,routine
69708,100,04/29/2015,routine
69708,100,03/26/2014,routine
69717,69,09/22/2015,routine
69717,81,05/06/2014,routine
69717,79,10/01/2013,routine
69722,88,05/28/2014,routine
69733,89,08/17/2015,routine
69733,100,05/14/2014,routine
69733,100,12/03/2013,routine
69737,85,08/17/2015,routine
69737,79,05/05/2014,routine
69737,96,12/09/2013,routine
69737,96,05/07/2013,routine
69750,88,04/14/2016,routine
69750,82,11/04/2014,routine
69750,78,04/23/2014,routine
69750,82,10/08/2013,routine
69752,73,12/23/2015,routine
69752,86,10/28/2014,routine
69752,73,01/30/2014,routine
69752,80,07/16/2013,routine
69753,100,09/12/2014,routine
69753,98,01/29/2014,routine
69753,96,06/13/2013,routine
69758,94,06/09/2014,routine
69758,89,06/11/2013,routine
69759,85,05/27/2015,routine
69759,82,05/21/2014,routine
69762,68,04/13/2016,routine
69762,88,03/10/2014,routine
69769,100,06/03/2015,routine
69769,100,08/06/2014,routine
69769,98,01/08/2014,routine
69771,100,03/26/2015,routine
69782,70,02/17/2015,routine
69782,79,02/26/2014,routine
69782,75,06/10/2013,routine
69786,85,04/06/2016,routine
69786,98,01/08/2015,routine
69786,94,06/05/2014,routine
69786,88,10/25/2013,routine
69792,88,04/12/2016,routine
69792,90,09/23/2015,routine
69792,90,11/17/2014,routine
69792,90,07/25/2013,routine
69799,73,02/11/2016,routine
69799,71,06/17/2015,routine
69799,80,11/03/2014,routine
69799,86,06/04/2014,routine
69799,89,09/05/2013,routine
69804,94,06/17/2015,routine
69804,100,02/26/2014,routine
69804,94,09/26/2013,routine
69813,89,04/19/2016,routine
69813,96,05/11/2015,routine
69813,100,03/19/2014,routine
69813,92,09/24/2013,routine
69828,93,11/07/2014,routine
69830,98,06/03/2015,routine
69830,91,09/14/2014,routine
69830,88,07/25/2014,routine
69830,96,02/11/2014,routine
69830,88,12/10/2013,routine
69849,82,03/07/2016,routine
69849,86,05/18/2015,routine
69849,86,04/16/2014,routine
69849,90,10/02/2013,routine
69850,92,07/25/2015,routine
69850,88,04/23/2014,routine
69850,86,03/18/2014,routine
69850,82,09/05/2013,routine
69861,94,11/06/2015,routine
69861,90,09/09/2014,routine
69861,94,04/11/2014,routine
69861,96,08/06/2013,routine
69863,100,06/03/2015,routine
69863,96,04/14/2014,routine
69863,92,10/08/2013,routine
69863,80,04/25/2013,routine
69881,86,01/05/2015,routine
69881,98,06/02/2014,routine
69881,93,09/13/2013,routine
69883,84,06/16/2015,routine
69883,72,06/10/2014,routine
69883,88,02/24/2014,routine
69883,72,10/07/2013,routine
69884,86,01/28/2016,routine
69884,90,05/06/2015,routine
69884,88,11/13/2013,routine
69885,98,12/30/2015,routine
69885,96,09/04/2014,routine
69885,94,12/04/2013,routine
69885,81,06/05/2013,routine
69895,100,11/18/2015,routine
69895,100,02/06/2015,routine
69895,96,04/18/2014,routine
69895,98,09/06/2013,routine
69903,100,06/21/2015,routine
69909,96,02/24/2016,routine
69909,94,07/14/2015,routine
69909,96,08/20/2014,routine
69909,96,03/25/2014,routine
69909,90,08/08/2013,routine
69938,84,01/06/2016,routine
69938,96,01/20/2015,routine
69938,87,12/17/2013,routine
69938,79,05/06/2013,routine
69942,91,04/29/2015,routine
69942,96,04/07/2014,routine
69942,94,09/17/2013,routine
69945,87,03/16/2015,routine
69945,85,12/02/2013,routine
69945,87,07/15/2013,routine
69957,96,03/16/2015,routine
69957,94,11/05/2014,routine
69957,94,04/25/2014,routine
69957,92,06/15/2013,routine
69962,72,07/16/2014,routine
69962,51,09/20/2013,routine
69976,94,01/14/2016,routine
69976,100,12/16/2014,routine
69976,98,05/29/2014,routine
69976,94,11/06/2013,routine
69978,92,11/05/2014,routine
69978,79,09/19/2013,routine
69984,86,02/25/2016,routine
69984,100,09/23/2015,routine
69984,94,01/26/2015,routine
69984,93,10/30/2014,routine
69984,92,02/26/2014,routine
69984,89,09/12/2013,routine
70014,80,03/25/2015,routine
70016,98,11/13/2015,routine
70016,98,10/09/2014,routine
70016,92,02/27/2014,routine
70017,96,04/05/2016,routine
70017,89,11/18/2014,routine
70017,90,01/09/2014,routine
70017,88,06/26/2013,routine
70019,92,09/02/2015,routine
70019,90,07/08/2014,routine
70019,74,09/04/2013,routine
70022,74,03/31/2016,routine
70022,80,01/28/2015,routine
70022,91,06/04/2014,routine
70022,94,09/17/2013,routine
70034,100,01/14/2015,routine
70034,96,06/06/2014,routine
70034,93,11/07/2013,routine
70044,100,10/30/2015,routine
70044,94,10/25/2015,routine
70044,90,10/21/2014,routine
70044,63,06/18/2014,routine
70044,85,04/02/2014,routine
70044,86,07/15/2013,routine
70045,100,03/19/2015,routine
70045,90,06/26/2014,routine
70048,71,11/24/2014,routine
70048,88,01/28/2014,routine
70048,92,08/06/2013,routine
70058,100,12/23/2015,routine
70058,100,03/26/2015,routine
70064,92,05/19/2015,routine
70064,93,03/19/2014,routine
70064,89,09/24/2013,routine
70068,81,12/10/2014,routine
70068,71,07/15/2013,routine
70071,96,03/18/2016,routine
70071,98,03/24/2015,routine
70071,100,09/11/2014,routine
70071,94,03/12/2014,routine
70071,98,09/12/2013,routine
70090,96,10/08/2014,routine
70090,91,02/05/2014,routine
70090,86,07/19/2013,routine
70110,87,12/23/2015,routine
70110,94,05/26/2015,routine
70110,85,02/11/2014,routine
70110,88,07/17/2013,routine
70123,98,02/12/2016,routine
70123,92,08/14/2013,routine
70132,91,06/25/2015,routine
70132,91,06/19/2015,routine
70132,96,11/04/2013,routine
70137,70,09/10/2014,routine
70137,79,06/19/2013,routine
70138,92,03/11/2016,routine
70138,76,12/23/2014,routine
70138,94,07/31/2013,routine
70141,94,10/09/2014,routine
70141,96,03/27/2014,routine
70142,92,04/03/2015,routine
70142,100,04/22/2014,routine
70148,88,07/27/2015,routine
70148,92,03/26/2014,routine
70148,96,09/30/2013,routine
70171,90,04/27/2015,routine
70171,100,04/22/2014,routine
70171,94,07/11/2013,routine
70182,100,06/24/2015,routine
70182,94,05/27/2014,routine
70184,66,12/23/2015,routine
70184,85,06/03/2015,routine
70184,92,05/07/2014,routine
70184,93,11/25/2013,routine
70184,100,05/30/2013,routine
70207,96,09/08/2015,routine
70207,96,08/11/2014,routine
70207,96,02/06/2014,routine
70207,90,09/05/2013,routine
70216,83,02/19/2016,routine
70216,92,03/25/2015,routine
70216,94,09/30/2014,routine
70216,90,03/26/2014,routine
70216,92,09/12/2013,routine
70217,92,02/29/2016,routine
70217,91,01/08/2015,routine
70217,92,04/10/2014,routine
70217,88,05/03/2013,routine
70220,92,11/07/2014,routine
70220,88,02/06/2014,routine
70220,92,07/25/2013,routine
70225,90,02/23/2016,routine
70225,90,08/27/2014,routine
70225,100,05/20/2014,routine
70254,96,08/05/2015,routine
70254,98,06/06/2014,routine
70254,100,08/28/2013,routine
70258,100,08/13/2015,routine
70258,100,06/19/2014,routine
70258,100,10/30/2013,routine
70281,80,01/20/2016,routine
70281,76,12/01/2014,routine
70281,71,04/15/2014,routine
70281,58,09/19/2013,routine
70282,100,03/24/2015,routine
70305,84,07/09/2015,routine
70305,88,05/13/2014,routine
70306,81,03/11/2015,routine
70306,84,08/27/2013,routine
70309,90,06/30/2015,routine
70309,100,06/17/2014,routine
70309,92,06/13/2013,routine
70313,100,05/08/2015,routine
70321,77,06/28/2015,routine
70321,77,05/28/2015,routine
70321,92,03/31/2014,routine
70321,90,10/01/2013,routine
70365,98,04/15/2014,routine
70365,94,10/11/2013,routine
70396,87,04/18/2014,routine
70396,90,08/15/2013,routine
70416,100,11/07/2014,routine
70416,100,05/08/2014,routine
70416,94,06/14/2013,routine
70418,90,08/18/2015,routine
70425,100,04/15/2016,routine
70425,100,12/01/2014,routine
70425,100,05/15/2014,routine
70425,98,12/12/2013,routine
70425,96,06/24/2013,routine
70434,72,08/08/2014,routine
70434,83,01/17/2014,routine
70446,96,11/13/2015,routine
70446,94,09/25/2014,routine
70446,96,03/20/2014,routine
70446,92,08/27/2013,routine
70452,90,10/07/2015,routine
70452,94,02/18/2015,routine
70452,98,12/31/2013,routine
70459,92,12/02/2015,routine
70459,85,06/03/2014,routine
70459,83,12/02/2013,routine
70486,84,03/30/2016,routine
70486,94,12/22/2014,routine
70486,90,06/03/2014,routine
70486,96,08/30/2013,routine
70487,98,02/23/2015,routine
70487,98,08/25/2014,routine
70487,82,02/07/2014,routine
70487,90,08/08/2013,routine
70494,92,02/16/2016,routine
70494,96,06/22/2015,routine
70494,98,04/17/2014,routine
70494,100,10/17/2013,routine
70494,91,04/24/2013,routine
70495,100,02/16/2016,routine
70495,100,01/21/2015,routine
70495,100,03/17/2014,routine
70495,100,08/19/2013,routine
70499,90,10/01/2015,routine
