business_id,date,description
68410,01/29/2014,No hot water or running water  [ date violation corrected: 2/6/2014 ]
68410,01/29/2014,Inadequate warewashing facilities or equipment  [ date violation corrected: 8/5/2014 ]
68410,01/29/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 2/6/2014 ]
68410,05/21/2013,Unclean unmaintained or improperly constructed toilet facilities  [ date violation corrected: 1/29/2014 ]
68410,05/21/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 1/29/2014 ]
68412,10/26/2015,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 11/16/2015 ]
68412,10/26/2015,Unclean or degraded floors walls or ceilings  [ date violation corrected: 11/16/2015 ]
68412,10/26/2015,High risk food holding temperature   [ date violation corrected: 11/16/2015 ]
68412,10/26/2015,Unclean nonfood contact surfaces  [ date violation corrected: 11/16/2015 ]
68412,10/26/2015,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 11/16/2015 ]
68412,10/26/2015,Improper food storage  [ date violation corrected: 11/16/2015 ]
68412,10/26/2015,Foods not protected from contamination  [ date violation corrected: 11/16/2015 ]
68412,01/09/2015,Improper food storage  [ date violation corrected: 1/27/2015 ]
68412,01/09/2015,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 1/9/2015 ]
68412,05/08/2014,Foods not protected from contamination  [ date violation corrected: 1/9/2015 ]
68412,05/08/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 1/9/2015 ]
68412,05/08/2014,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 1/9/2015 ]
68412,11/19/2013,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 5/8/2014 ]
68412,11/19/2013,Improper cooling methods  [ date violation corrected: 5/8/2014 ]
68412,11/19/2013,Unclean nonfood contact surfaces  [ date violation corrected: 5/8/2014 ]
68412,11/19/2013,Insufficient hot water or running water  [ date violation corrected: 5/8/2014 ]
68412,11/19/2013,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 5/8/2014 ]
68421,09/05/2014,Insufficient hot water or running water
68421,09/05/2014,Inadequate food safety knowledge or lack of certified food safety manager
68421,09/05/2014,Permit license or inspection report not posted
68421,09/05/2014,Inadequate warewashing facilities or equipment
68421,09/05/2014,Unclean nonfood contact surfaces
68421,12/23/2013,Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 1/20/2014 ]
68421,12/23/2013,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 1/20/2014 ]
68421,12/23/2013,Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 9/5/2014 ]
68422,09/05/2014,Permit license or inspection report not posted
68422,09/05/2014,Inadequate warewashing facilities or equipment
68422,09/05/2014,Unclean nonfood contact surfaces
68422,09/05/2014,Inadequate food safety knowledge or lack of certified food safety manager
68422,12/23/2013,Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 9/5/2014 ]
68428,08/05/2015,Moderate risk food holding temperature   [ date violation corrected: 8/19/2015 ]
68428,08/05/2015,Inadequate ventilation or lighting  [ date violation corrected: 8/19/2015 ]
68428,08/05/2015,Unapproved  living quarters in food facility  [ date violation corrected: 8/19/2015 ]
68428,08/05/2015,Food safety certificate or food handler card not available  [ date violation corrected: 8/19/2015 ]
68428,09/22/2014,Unclean hands or improper use of gloves  [ date violation corrected: 10/10/2014 ]
68428,09/22/2014,High risk vermin infestation  [ date violation corrected: 10/10/2014 ]
68428,09/22/2014,Moderate risk food holding temperature   [ date violation corrected: 10/10/2014 ]
68428,09/22/2014,Inadequate ventilation or lighting  [ date violation corrected: 10/10/2014 ]
68428,09/22/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 10/10/2014 ]
68428,09/22/2014,Food safety certificate or food handler card not available  [ date violation corrected: 10/10/2014 ]
68428,08/08/2013,Improper or defective plumbing  [ date violation corrected: 9/22/2014 ]
68428,06/06/2013,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 8/8/2013 ]
68428,06/06/2013,Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 8/8/2013 ]
68430,05/27/2014,Inadequately cleaned or sanitized food contact surfaces
68431,02/27/2015,Improper cooling methods  [ date violation corrected: 2/27/2015 ]
68431,02/27/2015,Improper food storage
68431,06/05/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 2/27/2015 ]
68431,06/05/2014,High risk food holding temperature   [ date violation corrected: 2/27/2015 ]
68431,10/07/2013,High risk food holding temperature   [ date violation corrected: 6/5/2014 ]
68431,10/07/2013,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 6/5/2014 ]
68433,03/09/2016,Inadequately cleaned or sanitized food contact surfaces
68433,03/09/2016,Moderate risk food holding temperature 
68433,03/09/2016,Moderate risk vermin infestation
68433,03/09/2016,Unclean or degraded floors walls or ceilings
68433,03/09/2016,Unclean nonfood contact surfaces
68433,03/09/2016,Inadequate and inaccessible handwashing facilities
68433,03/09/2016,Foods not protected from contamination
68433,03/09/2016,Improper storage use or identification of toxic substances
68433,12/10/2014,High risk food holding temperature   [ date violation corrected: 3/9/2016 ]
68433,11/03/2014,High risk food holding temperature   [ date violation corrected: 12/10/2014 ]
68433,11/03/2014,Improper storage use or identification of toxic substances  [ date violation corrected: 12/10/2014 ]
68433,11/03/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 11/3/2014 ]
68433,11/03/2014,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 11/3/2014 ]
68433,11/03/2014,Foods not protected from contamination  [ date violation corrected: 12/10/2014 ]
68433,11/03/2014,Unclean nonfood contact surfaces  [ date violation corrected: 12/10/2014 ]
68433,11/03/2014,Low risk vermin infestation  [ date violation corrected: 12/10/2014 ]
68433,11/03/2014,Unclean hands or improper use of gloves  [ date violation corrected: 12/10/2014 ]
68433,11/03/2014,Permit license or inspection report not posted  [ date violation corrected: 12/10/2014 ]
68433,11/03/2014,Insufficient hot water or running water  [ date violation corrected: 12/10/2014 ]
68433,11/12/2013,Unclean nonfood contact surfaces  [ date violation corrected: 11/19/2013 ]
68433,11/12/2013,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 11/19/2013 ]
68433,11/12/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 11/19/2013 ]
68433,11/12/2013,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 11/19/2013 ]
68433,11/12/2013,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 11/19/2013 ]
68433,11/12/2013,Moderate risk food holding temperature   [ date violation corrected: 11/19/2013 ]
68433,11/12/2013,Foods not protected from contamination  [ date violation corrected: 11/19/2013 ]
68442,07/31/2014,Unclean or unsanitary food contact surfaces  [ date violation corrected: 8/7/2014 ]
68442,07/31/2014,Moderate risk vermin infestation  [ date violation corrected: 8/7/2014 ]
68442,07/31/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 8/7/2014 ]
68442,01/24/2014,Improper or defective plumbing  [ date violation corrected: 7/31/2014 ]
68442,01/24/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 7/31/2014 ]
68442,01/24/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 7/31/2014 ]
68451,05/06/2014,Moderate risk vermin infestation
68451,05/06/2014,High risk food holding temperature 
68451,05/06/2014,Inadequate and inaccessible handwashing facilities
68451,05/06/2014,Other high risk violation
68452,04/19/2016,Unapproved or unmaintained equipment or utensils
68452,04/19/2016,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 4/19/2016 ]
68452,04/19/2016,Moderate risk food holding temperature   [ date violation corrected: 4/19/2016 ]
68452,04/19/2016,Improper cooling methods  [ date violation corrected: 4/19/2016 ]
68452,01/06/2015,Moderate risk vermin infestation  [ date violation corrected: 1/16/2015 ]
68452,01/06/2015,High risk food holding temperature   [ date violation corrected: 1/16/2015 ]
68452,04/08/2014,Contaminated or adulterated food  [ date violation corrected: 4/9/2014 ]
68452,04/08/2014,High risk vermin infestation  [ date violation corrected: 4/9/2014 ]
68452,04/08/2014,Improper cooling methods  [ date violation corrected: 4/9/2014 ]
68454,08/27/2014,Improper or defective plumbing  [ date violation corrected: 10/3/2014 ]
68454,08/27/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 10/3/2014 ]
68454,08/27/2014,High risk food holding temperature   [ date violation corrected: 10/3/2014 ]
68454,08/27/2014,High risk vermin infestation  [ date violation corrected: 10/3/2014 ]
68454,08/27/2014,Foods not protected from contamination  [ date violation corrected: 10/3/2014 ]
68454,08/27/2014,Inadequate ventilation or lighting  [ date violation corrected: 10/3/2014 ]
68454,08/27/2014,Other moderate risk violation  [ date violation corrected: 10/3/2014 ]
68454,01/24/2014,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 8/27/2014 ]
68454,01/24/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 8/27/2014 ]
68454,06/19/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 1/7/2014 ]
68454,06/19/2013,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 1/7/2014 ]
68454,06/19/2013,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 1/7/2014 ]
68462,06/05/2015,Unapproved or unmaintained equipment or utensils
68462,06/05/2015,Unclean or degraded floors walls or ceilings
68462,05/12/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 6/5/2015 ]
68462,06/04/2013,Food safety certificate or food handler card not available  [ date violation corrected: 12/26/2013 ]
68462,06/04/2013,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 12/26/2013 ]
68462,06/04/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 12/26/2013 ]
68469,09/17/2014,Inadequate and inaccessible handwashing facilities
68469,09/17/2014,Inadequate warewashing facilities or equipment
68469,09/17/2014,Unapproved or unmaintained equipment or utensils
68469,09/17/2014,Wiping cloths not clean or properly stored or inadequate sanitizer
68469,09/17/2014,No thermometers or uncalibrated thermometers 
68469,09/17/2014,Inadequate ventilation or lighting
68469,05/17/2013,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 6/13/2013 ]
68469,05/17/2013,Moderate risk food holding temperature   [ date violation corrected: 6/13/2013 ]
68469,05/17/2013,No thermometers or uncalibrated thermometers   [ date violation corrected: 6/13/2013 ]
68469,05/17/2013,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 6/13/2013 ]
68483,02/10/2016,Food safety certificate or food handler card not available
68483,02/10/2016,Moderate risk vermin infestation
68483,09/29/2014,Food safety certificate or food handler card not available  [ date violation corrected: 1/31/2016 ]
68483,09/29/2014,Improper food storage  [ date violation corrected: 1/31/2016 ]
68483,09/19/2013,Moderate risk food holding temperature   [ date violation corrected: 9/2/2014 ]
68483,07/22/2013,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 7/22/2013 ]
68483,07/22/2013,Low risk vermin infestation  [ date violation corrected: 9/2/2014 ]
68483,07/22/2013,Foods not protected from contamination  [ date violation corrected: 9/19/2013 ]
68493,11/09/2015,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 1/8/2016 ]
68493,11/09/2015,Unclean nonfood contact surfaces  [ date violation corrected: 1/8/2016 ]
68493,11/09/2015,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 1/8/2016 ]
68493,12/10/2014,Foods not protected from contamination  [ date violation corrected: 12/22/2014 ]
68493,12/10/2014,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 12/22/2014 ]
68493,12/10/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 12/22/2014 ]
68493,04/24/2014,Foods not protected from contamination  [ date violation corrected: 4/24/2014 ]
68493,11/07/2013,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 4/24/2014 ]
68493,04/26/2013,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 4/26/2013 ]
68493,04/26/2013,Moderate risk food holding temperature   [ date violation corrected: 4/26/2013 ]
68500,10/17/2015,Improper food storage
68500,06/28/2014,Foods not protected from contamination  [ date violation corrected: 10/17/2015 ]
68500,06/28/2014,Permit license or inspection report not posted  [ date violation corrected: 10/17/2015 ]
68500,06/28/2014,Insufficient hot water or running water  [ date violation corrected: 10/17/2015 ]
68500,06/28/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 10/17/2015 ]
68500,06/28/2014,Unclean or unsanitary food contact surfaces  [ date violation corrected: 10/17/2015 ]
68500,06/20/2013,Inadequate warewashing facilities or equipment  [ date violation corrected: 6/28/2014 ]
68500,06/20/2013,Permit license or inspection report not posted  [ date violation corrected: 6/28/2014 ]
68503,04/05/2016,Moderate risk vermin infestation  [ date violation corrected: 4/12/2016 ]
68503,04/05/2016,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 4/12/2016 ]
68503,04/24/2013,Unclean nonfood contact surfaces  [ date violation corrected: 5/1/2013 ]
68503,04/24/2013,High risk food holding temperature   [ date violation corrected: 5/1/2013 ]
68504,06/12/2015,Moderate risk food holding temperature 
68504,05/19/2014,Inadequate ventilation or lighting  [ date violation corrected: 6/12/2015 ]
68504,10/04/2013,Improper food storage  [ date violation corrected: 10/4/2013 ]
68508,09/02/2015,Inadequate and inaccessible handwashing facilities
68508,09/02/2015,Unapproved or unmaintained equipment or utensils
68508,09/02/2015,Unclean nonfood contact surfaces
68508,09/02/2015,Inadequate ventilation or lighting
68508,07/07/2014,Improper storage of equipment utensils or linens  [ date violation corrected: 7/7/2014 ]
68508,07/07/2014,Permit license or inspection report not posted  [ date violation corrected: 9/2/2015 ]
68508,07/07/2014,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 7/7/2014 ]
68508,07/07/2014,Inadequate ventilation or lighting  [ date violation corrected: 9/2/2015 ]
68508,07/07/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 9/2/2015 ]
68508,07/07/2014,Improper food storage  [ date violation corrected: 7/7/2014 ]
68508,07/07/2014,Unclean or unsanitary food contact surfaces  [ date violation corrected: 7/7/2014 ]
68508,01/24/2014,Inadequate warewashing facilities or equipment  [ date violation corrected: 7/7/2014 ]
68508,01/24/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 7/7/2014 ]
68508,01/24/2014,Unclean nonfood contact surfaces  [ date violation corrected: 7/7/2014 ]
68508,07/25/2013,Food safety certificate or food handler card not available  [ date violation corrected: 8/1/2013 ]
68508,07/25/2013,Inadequate ventilation or lighting  [ date violation corrected: 8/1/2013 ]
68508,07/25/2013,Unclean or unsanitary food contact surfaces  [ date violation corrected: 8/1/2013 ]
68508,07/25/2013,Improper or defective plumbing  [ date violation corrected: 8/1/2013 ]
68511,01/12/2016,Unapproved or unmaintained equipment or utensils
68511,01/12/2016,Improper storage of equipment utensils or linens
68511,10/16/2014,High risk vermin infestation  [ date violation corrected: 10/23/2014 ]
68511,10/16/2014,Improper food storage  [ date violation corrected: 1/12/2016 ]
68511,01/31/2014,Moderate risk vermin infestation  [ date violation corrected: 10/16/2014 ]
68511,01/31/2014,Improper food storage  [ date violation corrected: 10/16/2014 ]
68511,01/31/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 10/16/2014 ]
68511,01/31/2014,Permit license or inspection report not posted  [ date violation corrected: 10/16/2014 ]
68511,06/20/2013,Unclean nonfood contact surfaces  [ date violation corrected: 7/3/2013 ]
68511,06/20/2013,Improper food storage  [ date violation corrected: 7/3/2013 ]
68511,06/20/2013,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 7/3/2013 ]
68511,06/20/2013,High risk vermin infestation  [ date violation corrected: 7/3/2013 ]
68511,06/20/2013,Permit license or inspection report not posted  [ date violation corrected: 7/3/2013 ]
68530,04/18/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 7/31/2015 ]
68530,07/11/2013,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 4/18/2014 ]
68530,07/11/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 4/18/2014 ]
68540,05/20/2014,Improper storage of equipment utensils or linens  [ date violation corrected: 12/9/2014 ]
68540,05/20/2014,No thermometers or uncalibrated thermometers   [ date violation corrected: 12/9/2014 ]
68540,05/20/2014,Unclean or unsanitary food contact surfaces  [ date violation corrected: 5/20/2014 ]
68540,09/05/2013,High risk food holding temperature   [ date violation corrected: 9/25/2013 ]
68540,09/05/2013,Improper storage of equipment utensils or linens  [ date violation corrected: 9/12/2013 ]
68544,05/23/2014,Other moderate risk violation
68560,08/17/2015,Unclean or unsanitary food contact surfaces
68560,08/17/2015,Unclean hands or improper use of gloves
68560,08/17/2015,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 8/25/2015 ]
68560,08/17/2015,Improper cooling methods
68560,08/17/2015,High risk food holding temperature 
68560,08/17/2015,Insufficient hot water or running water  [ date violation corrected: 8/25/2015 ]
68560,08/17/2015,Unclean nonfood contact surfaces  [ date violation corrected: 8/25/2015 ]
68560,05/12/2014,No plan review or Building Permit  [ date violation corrected: 6/12/2014 ]
68560,05/12/2014,Foods not protected from contamination  [ date violation corrected: 6/12/2014 ]
68560,05/12/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 8/17/2015 ]
68560,05/12/2014,Low risk vermin infestation  [ date violation corrected: 6/12/2014 ]
68560,05/12/2014,Moderate risk food holding temperature   [ date violation corrected: 6/12/2014 ]
68560,05/12/2014,Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 6/12/2014 ]
68560,05/12/2014,Improper cooling methods  [ date violation corrected: 6/12/2014 ]
68560,10/28/2013,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 5/12/2014 ]
68560,10/28/2013,Foods not protected from contamination  [ date violation corrected: 5/12/2014 ]
68560,10/28/2013,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 5/12/2014 ]
68560,10/28/2013,Improper cooling methods  [ date violation corrected: 5/12/2014 ]
68591,08/20/2013,Low risk vermin infestation  [ date violation corrected: 3/24/2014 ]
68600,11/19/2015,Foods not protected from contamination
68600,11/19/2015,Unapproved or unmaintained equipment or utensils
68600,11/19/2015,Improper food storage
68600,08/05/2014,High risk vermin infestation  [ date violation corrected: 8/6/2014 ]
68600,08/05/2014,Unclean nonfood contact surfaces  [ date violation corrected: 8/6/2014 ]
68600,08/05/2014,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 8/6/2014 ]
68600,08/05/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 8/6/2014 ]
68600,08/05/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 8/6/2014 ]
68602,03/10/2015,Moderate risk food holding temperature 
68608,05/27/2014,Moderate risk food holding temperature 
68608,05/27/2014,Inadequate and inaccessible handwashing facilities
68615,12/17/2014,Other moderate risk violation
68615,12/17/2014,Improper thawing methods 
68615,10/03/2013,Other high risk violation  [ date violation corrected: 10/11/2013 ]
68615,10/03/2013,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 10/11/2013 ]
68615,10/03/2013,Improper food storage  [ date violation corrected: 10/11/2013 ]
68616,12/09/2013,Food safety certificate or food handler card not available  [ date violation corrected: 2/2/2015 ]
68618,04/06/2016,Unclean or unsanitary food contact surfaces
68618,04/06/2016,Unapproved or unmaintained equipment or utensils
68618,04/06/2016,Improperly washed fruits and vegetables
68618,04/06/2016,Insufficient hot water or running water
68618,04/06/2016,Unclean or degraded floors walls or ceilings
68618,04/06/2016,Unsanitary employee garments hair or nails
68618,04/06/2016,Unauthorized or unsafe use of time as a public health control measure
68618,02/20/2015,Foods not protected from contamination  [ date violation corrected: 2/20/2015 ]
68618,02/20/2015,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 4/6/2016 ]
68618,02/20/2015,Low risk vermin infestation  [ date violation corrected: 4/6/2016 ]
68618,08/20/2014,Food safety certificate or food handler card not available  [ date violation corrected: 2/20/2015 ]
68618,08/20/2014,Permit license or inspection report not posted  [ date violation corrected: 2/20/2015 ]
68618,08/20/2014,Moderate risk vermin infestation  [ date violation corrected: 2/20/2015 ]
68618,08/20/2014,Moderate risk food holding temperature   [ date violation corrected: 2/20/2015 ]
68618,02/04/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 8/20/2014 ]
68618,02/04/2014,Improper food storage  [ date violation corrected: 8/20/2014 ]
68618,02/04/2014,High risk vermin infestation  [ date violation corrected: 2/18/2014 ]
68618,02/04/2014,Unclean nonfood contact surfaces  [ date violation corrected: 2/18/2014 ]
68618,08/06/2013,Moderate risk vermin infestation  [ date violation corrected: 2/4/2014 ]
68620,02/04/2016,Improper cooling methods  [ date violation corrected: 2/4/2016 ]
68620,02/04/2016,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 2/11/2016 ]
68620,02/04/2016,Moderate risk vermin infestation  [ date violation corrected: 2/11/2016 ]
68620,02/04/2016,Foods not protected from contamination  [ date violation corrected: 2/4/2016 ]
68620,02/04/2016,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 2/11/2016 ]
68620,02/04/2016,High risk food holding temperature   [ date violation corrected: 2/4/2016 ]
68620,02/04/2016,Unclean or degraded floors walls or ceilings  [ date violation corrected: 2/11/2016 ]
68620,04/25/2014,Foods not protected from contamination  [ date violation corrected: 5/6/2014 ]
68620,04/25/2014,Improper thawing methods   [ date violation corrected: 5/6/2014 ]
68620,04/25/2014,Other low risk violation  [ date violation corrected: 5/6/2014 ]
68620,04/25/2014,Unclean nonfood contact surfaces  [ date violation corrected: 5/6/2014 ]
68620,04/25/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 5/6/2014 ]
68620,04/25/2014,Improper food labeling or menu misrepresentation  [ date violation corrected: 5/6/2014 ]
68626,01/21/2015,Unclean nonfood contact surfaces
68626,01/21/2015,Improper thawing methods 
68626,01/21/2015,Unclean or unsanitary food contact surfaces  [ date violation corrected: 1/21/2015 ]
68626,01/21/2015,Improper cooling methods  [ date violation corrected: 1/21/2015 ]
68629,10/23/2014,Improper food storage
68629,10/23/2014,Inadequate and inaccessible handwashing facilities
68629,10/23/2014,Inadequately cleaned or sanitized food contact surfaces
68629,10/23/2014,Food in poor condition
68629,10/23/2014,High risk vermin infestation
68629,10/23/2014,Inadequate or unsanitary refuse containers or area or no garbage service
68633,01/22/2015,Unapproved or unmaintained equipment or utensils
68633,01/22/2015,Improper or defective plumbing
68633,01/22/2015,Unclean or degraded floors walls or ceilings
68633,05/12/2014,High risk food holding temperature   [ date violation corrected: 1/22/2015 ]
68633,05/12/2014,Unauthorized or unsafe use of time as a public health control measure  [ date violation corrected: 1/22/2015 ]
68633,05/12/2014,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 1/22/2015 ]
68633,05/12/2014,Unclean hands or improper use of gloves  [ date violation corrected: 1/22/2015 ]
68633,05/12/2014,Unclean nonfood contact surfaces  [ date violation corrected: 1/22/2015 ]
68633,05/12/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 1/22/2015 ]
68633,05/12/2014,Improper thawing methods   [ date violation corrected: 1/22/2015 ]
68633,05/12/2014,Unclean or unsanitary food contact surfaces  [ date violation corrected: 1/22/2015 ]
68633,05/12/2014,Improper food storage  [ date violation corrected: 1/22/2015 ]
68633,05/12/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 1/22/2015 ]
68633,05/12/2014,Inadequate sewage or wastewater disposal  [ date violation corrected: 1/22/2015 ]
68633,05/12/2014,Improper or defective plumbing  [ date violation corrected: 1/22/2015 ]
68633,05/12/2014,Foods not protected from contamination  [ date violation corrected: 1/22/2015 ]
68633,10/30/2013,Foods not protected from contamination  [ date violation corrected: 5/12/2014 ]
68633,10/30/2013,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 5/12/2014 ]
68633,10/30/2013,Improper storage of equipment utensils or linens  [ date violation corrected: 5/12/2014 ]
68633,04/29/2013,Improper cooling methods  [ date violation corrected: 4/29/2013 ]
68633,04/29/2013,Unclean hands or improper use of gloves  [ date violation corrected: 4/29/2013 ]
68644,10/06/2015,Unapproved or unmaintained equipment or utensils
68644,10/06/2015,Moderate risk food holding temperature 
68644,04/16/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 10/5/2015 ]
68644,04/30/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 4/16/2014 ]
68644,04/30/2013,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 4/16/2014 ]
68649,10/22/2014,Wiping cloths not clean or properly stored or inadequate sanitizer
68649,10/22/2014,Moderate risk food holding temperature 
68649,10/22/2014,No hot water or running water
68649,10/22/2014,Improper reheating of food
68649,10/22/2014,Unclean hands or improper use of gloves
68649,04/09/2014,Improper storage use or identification of toxic substances  [ date violation corrected: 10/22/2014 ]
68649,09/07/2013,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 4/9/2014 ]
68649,09/07/2013,Improper storage use or identification of toxic substances  [ date violation corrected: 4/9/2014 ]
68649,05/02/2013,Inadequate dressing rooms or improper storage of personal items  [ date violation corrected: 9/7/2013 ]
68649,05/02/2013,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 9/7/2013 ]
68650,01/23/2014,Improper storage of equipment utensils or linens
68650,09/05/2013,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 1/23/2014 ]
68659,03/26/2015,Unclean hands or improper use of gloves
68659,03/26/2015,Inadequate food safety knowledge or lack of certified food safety manager
68659,03/26/2015,Unapproved or unmaintained equipment or utensils
68659,11/07/2013,Foods not protected from contamination  [ date violation corrected: 3/23/2015 ]
68659,11/07/2013,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 3/23/2015 ]
68672,04/27/2015,Moderate risk food holding temperature   [ date violation corrected: 4/27/2015 ]
68672,04/27/2015,Improper thawing methods   [ date violation corrected: 4/27/2015 ]
68672,04/07/2015,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 4/27/2015 ]
68672,04/07/2015,Consumer advisory not provided for raw or undercooked foods  [ date violation corrected: 4/27/2015 ]
68672,04/07/2015,Improper food storage  [ date violation corrected: 4/27/2015 ]
68672,04/07/2015,Unclean or degraded floors walls or ceilings
68672,04/07/2015,Unclean or unsanitary food contact surfaces  [ date violation corrected: 4/8/2015 ]
68672,04/07/2015,Improper food labeling or menu misrepresentation  [ date violation corrected: 4/27/2015 ]
68672,04/07/2015,Unclean nonfood contact surfaces  [ date violation corrected: 4/27/2015 ]
68672,04/07/2015,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 4/27/2015 ]
68672,04/07/2015,High risk vermin infestation  [ date violation corrected: 4/8/2015 ]
68672,04/07/2015,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 4/27/2015 ]
68672,04/07/2015,Improper storage of equipment utensils or linens  [ date violation corrected: 4/27/2015 ]
68672,07/14/2014,Permit license or inspection report not posted  [ date violation corrected: 4/7/2015 ]
68672,07/14/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 4/7/2015 ]
68672,07/14/2014,Worker safety hazards  [ date violation corrected: 4/7/2015 ]
68672,07/14/2014,Unclean or unsanitary food contact surfaces  [ date violation corrected: 7/14/2014 ]
68672,07/14/2014,Inadequate ventilation or lighting  [ date violation corrected: 4/7/2015 ]
68672,07/14/2014,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 4/7/2015 ]
68672,12/27/2013,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 1/10/2014 ]
68672,12/27/2013,Unclean unmaintained or improperly constructed toilet facilities  [ date violation corrected: 1/10/2014 ]
68672,12/27/2013,Unclean nonfood contact surfaces  [ date violation corrected: 1/10/2014 ]
68672,12/27/2013,Insufficient hot water or running water  [ date violation corrected: 1/10/2014 ]
